train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.0,0,9,,,,,,,,,,
0.0,0,19,,,,,,,,,,
,0,23,0.049917615950107574,0.9948300123214722,0.9948031306266785,1.0000001192092896,0.999979437751004,,,,,
7.566989812524128e-10,0,29,,,,,,,,,,
5.8207657444020455e-11,0,39,,,,,,,,,,
,0,47,0.050335031002759933,0.9948300123214722,0.9948031306266785,1.0,0.999979437751004,,,,,
,0,48,,,,,,1.0,1.0,1.0,1.0,0.00012112808326492086
0.0,1,49,,,,,,,,,,
0.0,1,59,,,,,,,,,,
0.0,1,69,,,,,,,,,,
,1,72,0.05112450197339058,0.9947299957275391,0.9947021007537842,1.0,0.999979437751004,,,,,
0.00018081454618368298,1,79,,,,,,,,,,
3.0369130854523974e-07,1,89,,,,,,,,,,
,1,96,0.033841367810964584,0.9961400032043457,0.9961250424385071,1.0000001192092896,1.0,,,,,
,1,97,,,,,,1.0,1.0,1.0,1.0,0.0005191775853745639
0.0,2,99,,,,,,,,,,
0.0,2,109,,,,,,,,,,
2.328305881427184e-10,2,119,,,,,,,,,,
,2,121,0.037475161254405975,0.9958900213241577,0.9958730340003967,1.0,1.0,,,,,
0.0,2,129,,,,,,,,,,
0.0,2,139,,,,,,,,,,
,2,145,0.03704288229346275,0.9958999752998352,0.9958831071853638,0.9999999403953552,1.0,,,,,
,2,145,,,,,,1.0,1.0,1.0,1.0,0.0009166418458335102
